phase,condition,intervention_type,study_design,sponsor_type,enrollment,enrollment_type,status,gender,location,masking,duration
1,12469,1,2,6,23.0,0,0,0,2247,1,2161.0
5,1403,1,1,3,34.0,0,0,0,157,2,1604.0
3,17326,6,2,3,9.0,0,1,0,812,1,489.0
0,15376,6,1,6,66.0,0,0,1,593,4,1600.0
1,8057,6,1,3,85.0,0,1,2,2465,0,374.0
3,12153,6,2,5,0.0,0,1,0,1380,1,0.0
5,15382,6,1,6,406.0,0,0,1,2465,2,791.0
3,4620,6,1,3,180.0,2,1,0,432,0,152.0
3,13972,6,2,6,9.0,0,1,0,1666,1,1757.0
1,8057,6,1,3,27.0,0,0,2,2465,1,151.0
3,10414,6,2,5,24.0,0,1,0,1458,1,3683.0
5,15227,6,1,6,330.0,2,0,0,432,0,335.0
6,9745,6,2,1,0.0,0,1,1,2465,1,334.0
6,14494,3,1,6,30.0,0,0,0,2465,2,2525.0
3,10455,6,1,3,29.0,0,1,0,2465,1,454.0
5,13579,6,1,3,188.0,0,1,0,83,0,425.0
2,2880,1,0,3,3.0,0,1,0,1096,1,1125.0
6,5203,6,1,6,0.0,0,1,1,880,0,792.0
2,16619,6,1,6,120.0,0,0,0,2465,2,1888.0
1,14009,6,0,3,35.0,0,0,0,812,1,1457.0
1,16652,10,2,6,14.0,0,0,0,1726,1,4022.0
1,19154,6,1,6,30.0,0,1,2,2465,2,152.0
6,5599,6,1,5,22.0,0,1,0,1666,4,1918.0
6,2006,6,1,6,13.0,0,0,0,2038,4,122.0
2,7582,6,0,6,40.0,2,1,0,2247,1,1034.0
3,7485,6,2,5,21.0,0,0,0,1666,1,1979.0
5,15870,3,1,3,421.0,0,0,0,2465,1,731.0
6,12465,6,1,3,51.0,0,1,0,812,3,61.0
5,4035,6,2,3,3.0,0,1,0,2465,1,519.0
2,13972,10,2,3,3.0,0,1,0,2247,1,518.0
1,10003,6,1,6,0.0,0,1,0,1222,3,30.0
6,9590,6,1,3,25.0,0,0,2,2048,1,30.0
4,19904,8,1,6,119.0,0,0,0,1460,3,1064.0
3,2006,6,1,3,0.0,0,1,0,2465,3,242.0
6,18908,3,1,3,13.0,0,1,0,1807,1,1219.0
3,1218,6,2,2,35.0,0,0,0,157,1,1098.0
2,6838,9,0,6,16.0,0,1,0,1517,1,1736.0
5,17460,6,1,5,895.0,0,1,0,83,2,1188.0
2,14807,6,1,3,24.0,0,1,0,2465,2,1076.9030855527424
0,19748,6,1,6,152.0,0,0,0,2252,3,669.0
0,14807,6,2,6,2.0,0,1,0,1621,1,304.0
3,3990,6,2,3,1.0,0,1,0,2465,1,155.0
1,3144,6,2,3,0.0,0,1,0,2465,1,579.0
3,1269,6,1,6,0.0,0,1,0,1458,0,1076.9030855527424
3,8057,6,1,3,29.0,0,0,0,2465,0,1076.9030855527424
1,13246,6,2,3,24.0,0,0,0,1614,1,61.0
1,9804,6,2,6,0.0,0,1,0,2465,1,549.0
3,5102,6,1,7,35.0,0,1,0,2465,0,2525.0
5,1591,9,1,6,37.0,0,0,1,2465,4,1132.0
1,8460,1,1,3,42.0,0,0,0,432,3,790.0
3,11101,6,0,6,0.0,0,1,0,2465,1,699.0
3,14828,6,1,3,477.0,0,0,0,2465,4,273.0
1,4595,6,0,3,36.0,0,0,0,1726,1,1004.0
5,2479,3,0,6,7.0,0,1,0,2465,1,1095.0
1,13915,6,1,3,16.0,0,1,2,2465,2,122.0
6,9590,1,2,6,20.0,0,0,0,1621,1,243.0
6,19763,3,1,3,75.0,2,0,0,2465,1,1249.0
1,2880,1,2,6,7.0,0,0,1,812,1,3606.0
5,15450,6,1,6,384.0,0,1,1,92,2,2345.0
5,4595,6,1,3,123.0,0,0,0,2465,1,1522.0
5,15870,1,2,3,2170.0,0,0,0,83,1,2466.0
1,11577,6,0,3,54.0,0,0,0,2465,1,1157.0
1,19219,6,1,3,16.0,0,0,2,2465,1,31.0
2,2880,5,2,6,0.0,0,1,0,2465,1,577.0
3,19933,6,2,6,18.0,0,1,0,1458,1,1492.0
3,12412,6,1,6,108.0,0,1,0,1507,1,2617.0
1,8057,6,1,3,75.0,0,0,2,2465,0,213.0
3,8948,6,0,5,174.0,0,1,0,880,1,3837.0
5,11060,6,1,3,291.0,0,0,0,2465,0,486.0
1,19217,6,1,3,36.0,1,0,2,2465,0,243.0
1,12153,6,0,3,64.0,1,1,0,157,1,1076.9030855527424
2,3144,1,2,3,0.0,0,1,0,2465,1,552.0
3,19552,6,2,6,61.0,0,0,0,2465,1,2453.0
3,1435,1,1,3,375.0,2,1,0,157,0,730.0
3,1000,1,2,5,0.0,0,1,0,2465,1,1076.9030855527424
3,6297,6,0,3,0.0,0,1,0,2465,1,1341.0
2,6504,3,0,6,20.0,0,0,2,2465,1,486.0
6,9596,1,0,5,12.0,0,0,0,880,1,477.0
5,7823,6,1,3,627.0,0,0,0,391,1,2622.0
1,15770,6,2,6,0.0,0,1,2,2465,1,89.0
3,5416,3,1,3,40.0,0,0,0,2465,1,32.0
3,9219,6,1,3,40.0,0,1,0,812,4,851.0
3,679,6,2,5,15.0,0,1,0,2246,1,882.0
1,5453,6,1,3,20.0,1,0,0,1199,3,213.0
1,7795,1,2,7,19.0,0,0,0,2247,1,1034.0
5,11062,6,2,3,31.0,0,1,0,2053,1,345.0
4,14077,3,1,6,198.0,1,1,0,602,4,2891.0
1,17797,6,1,3,39.0,0,0,2,1199,1,90.0
1,8057,6,1,3,42.0,0,0,0,2465,0,407.0
6,4842,6,1,3,137.0,0,0,0,1807,2,700.0
3,510,6,2,5,7.0,0,1,0,432,1,706.0
3,2006,6,1,3,7.0,0,1,0,1726,2,341.0
3,680,1,1,5,86.0,0,1,2,1458,1,1076.9030855527424
3,8772,6,2,5,13.0,0,1,0,1807,1,92.0
5,7465,5,1,6,50.0,1,1,0,2465,2,1706.0
3,10003,6,1,3,83.0,0,0,0,83,0,304.0
3,8981,6,1,3,0.0,0,1,0,432,2,458.0
0,18305,6,1,8,2.0,0,1,0,1458,2,304.0
1,10835,6,1,3,74.0,0,0,0,2094,1,212.0
1,5698,6,0,3,139.0,0,1,0,432,1,2928.0
6,10822,6,1,6,0.0,0,1,0,1621,0,485.0
5,5352,6,1,6,277.0,0,1,0,601,2,460.0
6,18179,6,1,6,14.0,0,1,0,1621,4,1461.0
1,18543,8,2,6,2.0,0,1,0,158,1,366.0
6,2006,6,2,3,13.0,1,1,1,432,1,730.0
5,3263,6,2,3,6.0,0,1,0,1726,1,853.0
3,13466,6,1,6,10.0,0,1,0,923,2,1426.0
1,8475,6,1,5,30.0,0,0,0,83,0,548.0
3,5725,6,1,6,60.0,0,0,0,2465,2,1065.0
1,15770,6,2,3,14.0,0,0,2,1807,1,3471.0
5,11323,0,1,1,122.0,0,0,1,1458,3,1278.0
6,13855,3,1,4,100.0,0,0,0,1719,2,305.0
5,4128,6,1,3,161.0,0,1,0,83,0,2095.0
3,4620,6,1,3,7.0,0,1,0,1807,1,1552.0
5,2880,3,0,3,250.0,1,1,1,2246,1,1065.0
3,12567,6,2,3,60.0,0,0,1,432,1,3472.0
6,10743,3,1,6,40.0,1,1,0,88,4,1076.9030855527424
5,4416,6,1,6,142.0,0,0,0,88,2,2372.0
1,19979,6,1,3,121.0,0,1,0,157,1,1261.0
6,14426,6,1,3,60.0,0,0,0,1659,4,92.0
1,5238,1,1,3,48.0,0,0,0,1457,2,304.0
6,2006,6,1,3,400.0,1,1,0,1458,2,335.0
3,10957,6,0,3,45.0,1,1,0,432,1,1076.9030855527424
1,14911,1,1,6,372.0,0,0,0,2465,3,1735.0
1,16775,1,1,3,363.0,0,0,0,812,4,415.0
3,4469,6,1,5,140.0,2,0,0,2247,0,1706.0
3,2093,6,1,3,234.0,0,0,0,2465,2,761.0
2,11694,1,2,3,0.0,0,1,1,2465,1,593.0
3,1435,6,1,6,49.0,0,0,0,83,2,2447.0
6,3871,6,1,6,120.0,0,0,0,2465,3,426.0
6,8715,3,1,6,251.0,0,0,0,2465,1,1432.0
5,2093,6,1,3,2725.0,0,0,0,83,1,1049.0
6,17132,6,1,5,357.0,0,0,0,432,1,1706.0
3,11596,6,1,3,144.0,0,1,2,2465,2,850.0
3,19281,6,1,6,98.0,1,1,0,603,1,1520.0
6,9835,8,1,6,52.0,0,1,0,2465,2,2069.0
1,16681,6,0,3,41.0,0,0,0,2465,1,1076.9030855527424
3,2880,6,2,6,15.0,0,1,1,2316,1,601.0
3,2880,6,2,5,50.0,0,0,0,83,1,1887.0
6,8257,6,0,3,36.0,0,0,0,2465,1,1401.0
3,2926,6,1,3,44.0,0,1,1,432,1,1583.0
2,10951,6,0,3,0.0,0,1,0,1096,1,123.0
3,5178,6,2,3,4.0,0,1,0,2465,1,1076.9030855527424
1,8057,6,1,3,66.0,0,0,0,1668,1,31.0
6,6210,6,1,3,167.0,0,0,1,432,1,318.0
6,9063,6,1,6,0.0,0,1,0,2465,3,366.0
3,17117,6,1,3,59.0,0,0,0,432,0,487.0
3,438,10,1,7,20.0,0,1,0,2465,1,0.0
0,2032,10,2,6,0.0,0,1,0,2465,1,393.0
1,5549,6,1,3,22.0,0,0,0,1380,0,305.0
5,11863,6,1,5,22.0,0,0,2,2392,2,1035.0
3,8748,6,0,3,255.0,0,1,0,432,1,2034.0
6,10547,3,1,6,0.0,0,1,0,1458,1,3109.0
1,8117,6,0,3,6.0,0,0,2,2465,1,73.0
5,14102,6,2,3,964.0,0,1,0,2465,1,1157.0
6,18271,6,1,3,58.0,0,1,0,2465,0,1076.9030855527424
5,3320,6,1,3,12.0,0,1,0,157,0,436.0
1,14631,6,1,3,64.0,0,0,0,432,2,316.0
3,505,6,1,3,104.0,0,1,0,157,1,1430.0
3,15244,6,1,6,60.0,0,0,2,2465,0,549.0
3,19156,1,1,3,142.0,0,1,0,2465,4,878.0
6,19416,6,1,6,80.0,1,1,0,2465,4,365.0
3,2010,6,1,6,17.0,0,1,0,1089,2,1216.0
3,12867,6,2,3,17.0,0,0,0,812,1,2533.0
1,4620,6,0,5,19.0,0,0,0,2356,1,3225.0
5,19283,6,1,3,281.0,0,0,0,2465,2,639.0
1,8057,6,2,3,32.0,0,0,0,2465,1,61.0
3,19275,6,1,3,248.0,0,1,0,2465,0,700.0
5,18883,6,1,6,117.0,0,0,0,2465,4,184.0
5,2006,6,1,3,194.0,0,1,0,2465,2,1076.9030855527424
3,7586,9,1,3,81.0,0,0,0,2247,1,2922.0
5,13972,6,1,3,300.0,2,0,0,432,1,853.0
5,3328,6,1,3,702.0,0,1,0,2465,3,456.0
3,4226,6,1,3,404.0,0,0,0,83,0,518.0
1,1183,1,0,6,0.0,0,1,0,1726,1,1249.0
6,14102,6,0,3,115.0,0,0,0,2465,1,457.0
2,12153,6,2,3,103.0,0,1,0,1458,1,3652.0
6,19208,6,1,6,300.0,0,0,0,2465,1,1765.0
3,14500,6,1,8,40.0,0,1,0,812,2,581.0
6,2067,6,1,3,236.0,0,0,0,2465,1,665.0
3,9846,6,1,6,43.0,0,0,0,170,4,1786.0
4,2997,9,1,1,1126.0,0,1,0,2247,2,5644.0
3,3614,1,2,6,30.0,0,0,0,2465,1,907.0
6,17189,6,1,3,118.0,0,0,0,2465,1,243.0
3,4128,6,2,6,47.0,0,0,0,1398,1,1919.0
6,4029,6,2,6,272.0,0,0,0,2465,1,3258.0
3,2964,1,1,3,69.0,0,0,0,2465,2,853.0
2,796,6,0,5,13.0,0,1,0,432,1,1520.0
3,1049,6,2,3,0.0,0,1,2,812,1,276.0
3,14706,6,2,5,14.0,0,0,0,1457,1,2600.0
2,521,6,1,3,38.0,0,0,0,1199,1,1340.0
3,13855,6,1,3,91.0,0,0,0,2465,2,304.0
3,10955,6,2,6,38.0,0,0,0,2425,1,3166.0
3,14038,6,0,3,0.0,0,1,0,2465,1,699.0
3,13088,6,1,3,125.0,0,1,0,2465,1,1277.0
1,11101,1,1,6,19.0,0,1,0,2247,0,730.0
1,12017,6,0,3,12.0,1,1,0,2465,1,1076.9030855527424
6,18756,6,1,6,2.0,0,1,0,2465,4,304.0
3,16802,6,1,3,20.0,2,0,0,1458,0,701.0
5,5527,6,1,6,15.0,0,0,0,1937,1,90.0
1,16658,6,1,3,55.0,0,0,0,432,0,958.0
6,7179,6,1,6,8.0,0,1,0,2465,1,1125.0
1,8128,1,0,5,12.0,0,1,0,1666,1,392.0
1,5383,1,1,5,48.0,0,0,0,1457,2,761.0
1,19207,3,0,3,90.0,1,0,0,2465,1,760.0
3,6326,6,0,3,27.0,0,1,1,1614,1,1765.0
2,11101,0,1,6,43.0,0,0,0,2465,3,1109.0
5,5523,6,0,3,146.0,0,0,0,2465,1,579.0
2,16653,6,0,3,47.0,0,1,0,157,1,1811.0
5,6330,6,1,6,22.0,0,1,1,2365,1,1388.0
6,1224,6,1,3,25.0,2,0,0,812,0,820.0
3,12153,6,0,6,150.0,0,0,0,2465,1,4919.0
3,5548,6,0,6,64.0,1,0,0,2465,1,1736.0
1,8057,6,1,3,0.0,0,1,0,812,1,19.0
3,6861,0,1,5,40.0,0,0,0,432,3,1096.0
6,1918,9,1,6,122.0,0,0,0,1496,4,792.0
1,3144,6,0,3,24.0,0,1,0,839,1,577.0
6,5523,0,1,5,20.0,0,0,0,880,2,1461.0
1,2690,1,2,6,0.0,0,1,0,2465,1,304.0
6,13855,6,0,6,0.0,0,1,0,1666,1,0.0
3,10414,6,2,5,1.0,0,1,0,1621,1,1219.0
6,8389,6,1,6,1.0,0,1,2,432,2,778.0
3,15564,6,1,8,33.0,0,0,0,83,1,838.0
5,1435,6,1,3,613.0,0,0,0,812,2,1888.0
6,16400,5,0,6,12.0,0,0,0,2465,1,275.0
3,5549,6,1,3,159.0,0,1,0,2465,0,238.0
5,13921,6,1,3,501.0,0,0,1,83,0,1219.0
6,13855,6,2,3,8.0,0,1,0,2465,1,289.0
6,1822,6,1,6,1016.0,0,0,0,2465,1,2281.0
5,1331,6,1,3,150.0,2,0,0,1093,0,1076.9030855527424
1,17132,6,1,1,26.0,0,0,0,432,2,335.0
6,17132,0,1,6,448.0,0,0,0,1621,3,5055.0
4,14168,6,1,6,9.0,0,1,0,88,2,1614.0
1,10077,6,0,6,27.0,0,0,2,1458,1,3943.0
5,2880,3,1,6,152.0,0,0,1,2112,3,518.0
6,5101,6,1,7,20.0,0,1,0,2465,1,1036.0
3,9067,6,1,6,9.0,0,1,2,1524,0,942.0
1,2316,6,2,8,8.0,0,1,0,432,1,845.0
5,8545,1,1,3,83.0,0,0,0,83,0,760.0
3,1480,1,2,3,0.0,0,1,0,1875,1,680.0
4,15308,6,1,3,50.0,0,0,0,1723,0,1704.0
6,14928,6,1,8,19.0,0,1,1,2465,3,440.0
1,1435,6,0,3,20.0,0,1,0,2465,1,270.0
3,1435,1,0,3,53.0,0,1,0,63,1,1096.0
6,14689,6,1,3,106.0,0,1,0,2465,0,1673.0
5,5581,3,1,6,20.0,0,1,0,432,4,760.0
1,18857,6,1,6,44.0,0,0,0,2465,0,396.0
1,1073,6,0,3,54.0,0,1,0,157,1,1140.0
2,13701,8,0,6,0.0,0,1,1,2465,1,365.0
1,8057,6,1,3,12.0,0,0,2,2465,1,61.0
1,2183,6,0,3,7.0,0,1,0,1089,1,630.0
3,3015,6,1,6,12.0,0,1,0,1457,4,1461.0
1,8142,6,1,3,55.0,0,0,0,432,4,366.0
5,11134,6,1,7,419.0,0,0,0,110,1,1093.0
3,17075,6,2,6,98.0,0,0,0,2465,1,1671.0
1,908,6,0,3,20.0,0,0,1,2465,1,2252.0
3,10835,6,2,3,13.0,0,1,0,432,1,4262.0
6,17271,6,1,6,26.0,0,1,0,273,2,1492.0
3,2836,10,0,6,29.0,1,1,0,2465,1,638.0
6,5523,9,2,3,0.0,0,1,0,1621,1,425.0
3,15322,6,2,3,2.0,0,1,0,1517,1,641.0
1,16878,6,1,3,34.0,0,0,0,83,2,1033.0
1,7311,6,0,3,78.0,0,0,0,680,1,1492.0
5,2006,6,1,3,2216.0,0,0,0,83,0,1277.0
3,17132,6,1,3,268.0,0,1,0,432,2,609.0
3,9590,6,1,5,881.0,0,0,0,83,0,2373.0
6,14296,3,1,6,0.0,0,1,0,2465,1,184.0
5,13632,6,1,3,652.0,0,0,0,2465,0,304.0
5,7650,6,1,3,14.0,0,1,0,432,2,245.0
1,7606,6,0,3,32.0,0,0,0,2465,1,963.0
5,13449,6,1,3,14.0,0,1,0,83,2,458.0
6,15917,6,0,3,73.0,0,0,0,83,1,822.0
6,14383,6,1,6,10.0,0,1,1,2247,4,3840.0
3,11060,6,1,3,7.0,0,1,0,157,1,244.0
2,5549,9,2,3,18.0,0,0,0,1983,1,1246.0
1,4184,6,1,3,61.0,0,1,0,1734,0,123.0
3,7946,6,2,6,89.0,0,0,0,2465,1,3137.0
1,6346,6,1,3,52.0,0,0,1,2465,1,318.0
2,3144,6,0,3,19.0,0,1,0,2316,1,701.0
1,2006,6,1,3,20.0,0,0,0,2465,1,89.0
6,9892,6,1,6,42.0,0,0,0,2094,2,62.0
5,17132,6,1,3,107.0,0,0,0,2465,0,700.0
3,3144,6,1,3,0.0,0,1,0,2465,2,2498.0
5,16879,6,1,3,86.0,0,0,0,2465,2,670.0
1,18268,3,1,3,26.0,0,0,1,2465,0,1055.0
5,13759,6,1,3,17604.0,0,0,0,83,2,1709.0
5,7147,3,1,1,103.0,0,0,0,1458,1,2253.0
6,6734,9,1,6,4.0,0,1,0,2247,3,456.0
3,1026,6,1,6,101.0,0,0,0,2465,1,1976.0
1,19974,1,1,5,96.0,0,0,0,1666,0,626.0
3,16652,6,2,6,31.0,0,1,0,435,1,1614.0
4,9758,6,2,3,25.0,0,0,0,1037,1,1280.0
0,2880,6,2,6,4.0,0,0,1,812,1,1157.0
1,518,6,1,5,40.0,0,0,0,2247,1,1076.9030855527424
3,13972,2,2,6,45.0,0,0,0,1507,1,1878.0
1,7068,6,2,6,4.0,0,0,0,812,1,242.0
5,2170,6,1,5,80.0,0,0,0,1093,2,2375.0
1,7910,6,0,3,6.0,0,1,0,1089,1,195.0
2,17275,6,0,3,29.0,0,1,0,593,1,1060.0
5,6449,6,0,3,376.0,0,1,0,1617,1,4341.0
3,16304,6,1,5,10.0,0,1,0,593,0,1399.0
1,17777,6,2,6,38.0,1,0,0,1621,1,3195.0
3,6598,6,2,3,37.0,0,0,0,680,1,1664.0
1,9147,6,1,6,0.0,0,1,0,593,4,214.0
4,1405,1,1,3,32.0,0,0,0,593,2,457.0
3,12989,9,0,5,142.0,0,1,0,1807,1,6787.0
1,17777,6,0,6,21.0,0,1,0,1458,1,731.0
1,9474,6,1,3,6.0,0,0,0,2465,1,30.0
1,8057,6,1,3,26.0,0,0,0,1666,1,61.0
3,8008,5,2,6,0.0,0,1,0,2465,1,284.0
1,17777,1,2,6,0.0,0,1,0,202,1,2666.0
6,5216,6,1,3,50.0,0,0,0,432,1,1310.0
5,4735,6,1,3,4.0,0,1,0,2465,2,215.0
1,13645,6,2,6,2.0,0,1,0,1089,1,487.0
1,16472,6,2,3,75.0,0,0,0,2246,1,182.0
1,8531,6,2,6,9.0,0,1,0,83,1,853.0
3,5101,1,1,3,246.0,0,1,0,432,4,1076.9030855527424
6,6936,6,1,6,241.0,0,0,0,2465,3,669.0
3,17270,8,2,6,0.0,0,1,0,2465,1,639.0
1,6598,8,2,5,45.0,0,0,0,1621,1,1076.9030855527424
1,521,9,2,5,0.0,0,1,0,432,1,1076.9030855527424
3,15770,1,2,5,40.0,0,0,2,432,1,2282.0
1,7823,1,1,5,62.0,0,0,0,432,0,761.0
5,14218,6,1,3,220.0,0,0,0,2465,2,361.0
3,13274,9,1,6,16.0,0,1,0,1983,4,4202.0
6,2807,6,0,6,20.0,0,1,0,2425,1,1511.0
5,13701,6,1,3,140.0,0,0,1,157,1,994.0
1,17657,6,1,3,28.0,0,1,0,593,1,942.0
5,5578,6,1,6,34.0,0,1,0,2465,1,519.0
6,8219,3,0,3,388.0,0,1,0,2465,1,730.0
6,13746,6,1,6,264.0,0,0,0,2465,4,577.0
5,8981,6,2,3,53.0,0,0,0,2465,1,1076.9030855527424
1,1928,6,1,3,28.0,0,0,0,2465,3,932.0
6,8981,6,1,3,648.0,2,0,0,1614,0,1076.9030855527424
1,505,6,0,3,35.0,0,1,0,880,1,940.0
3,17358,6,0,3,0.0,0,1,0,1621,1,1887.0
6,14631,6,1,3,15.0,0,0,2,1157,1,1076.9030855527424
3,10937,1,2,5,221.0,0,0,0,432,1,4626.0
6,16983,6,1,6,18.0,0,1,0,1089,2,730.0
2,16641,6,1,3,16.0,0,1,0,1517,4,1247.0
3,1276,6,2,6,5.0,0,0,0,2362,1,853.0
5,14424,3,1,6,40.0,1,0,0,374,3,944.0
2,8016,6,2,3,20.0,0,0,0,880,1,1399.0
3,10642,6,2,6,53.0,0,0,0,2465,1,1645.0
5,15770,6,1,6,100.0,2,1,2,2465,0,30.0
5,6936,8,1,6,4451.0,0,0,0,1212,1,423.0
2,415,6,1,8,15.0,0,0,0,2465,1,425.0
3,13076,10,2,6,99.0,0,0,0,922,1,1674.0
6,8388,9,0,3,0.0,0,1,0,880,1,700.0
2,5548,9,2,6,36.0,0,0,0,2465,1,1857.0
5,2006,6,1,3,18.0,0,0,0,1726,0,822.0
6,13855,6,1,6,0.0,0,1,0,1615,2,335.0
2,74,6,2,3,22.0,0,0,0,1458,1,1215.0
3,2880,10,0,6,65.0,0,0,1,157,1,3653.0
3,13972,6,1,6,5.0,0,1,0,2247,1,1076.9030855527424
3,17132,6,1,6,100.0,1,0,1,2356,0,1430.0
1,4128,6,0,3,48.0,0,0,0,157,1,1515.0
2,12885,1,0,3,29.0,0,0,0,157,1,1366.0
3,2880,6,2,6,31.0,0,0,1,2465,1,1339.0
5,3244,6,1,3,41.0,0,1,0,668,0,1157.0
5,14928,6,1,3,0.0,0,1,1,1873,1,822.0
6,9545,6,1,3,26.0,0,1,1,1621,1,1246.0
5,3320,6,1,3,245.0,0,0,0,83,2,3256.0
1,4490,6,2,6,0.0,0,1,0,2465,1,273.0
1,1061,6,2,6,79.0,0,0,0,305,1,1157.0
4,6094,6,1,3,180.0,0,0,0,2465,2,823.0
1,8057,6,1,3,12.0,0,0,2,2465,1,0.0
3,1308,6,1,5,50.0,0,1,0,880,1,755.0
5,284,9,1,6,23.0,0,0,0,1719,3,1706.0
1,14631,6,1,3,17.0,0,0,1,2247,1,73.0
5,5527,6,1,3,15.0,0,1,0,2465,2,31.0
1,8011,1,2,3,4.0,0,1,0,1617,1,912.0
3,15178,6,1,3,48.0,1,0,0,1524,2,244.0
5,9474,6,1,6,602.0,0,0,0,158,4,2981.0
5,7360,6,1,3,311.0,0,1,0,83,0,881.0
5,16448,6,2,3,175.0,0,1,0,157,1,631.0
3,19416,6,1,3,72.0,1,1,0,680,0,1157.0
6,18783,6,1,3,8.0,0,1,0,2465,0,245.0
5,12625,6,2,7,24.0,0,0,0,2465,1,730.0
6,7558,1,2,3,14.0,0,0,0,86,1,761.0
6,2829,8,1,1,110.0,1,1,0,432,3,538.0
5,8219,6,1,8,395.0,0,1,0,83,1,856.0
5,4657,6,1,3,0.0,0,1,0,2465,2,1216.0
3,15688,6,1,3,0.0,0,1,0,1199,4,638.0
3,4184,6,1,3,48.0,0,0,0,1726,4,1146.0
5,8981,6,1,3,1039.0,0,0,0,2465,0,1076.9030855527424
5,17904,6,1,6,0.0,0,1,0,2465,1,699.0
3,12965,6,0,3,0.0,0,1,0,1089,1,884.0
3,11517,6,2,5,18.0,0,1,0,1457,1,699.0
1,11192,6,1,3,16.0,0,0,0,432,1,851.0
3,3313,6,0,3,55.0,0,0,0,2465,1,2354.0
6,9625,1,0,3,120.0,0,0,0,2465,1,30.0
0,9545,3,2,3,30.0,0,0,0,1807,1,60.0
1,8057,6,1,3,10.0,0,1,0,812,0,30.0
2,12556,6,0,6,36.0,0,1,0,1093,1,1663.0
1,19219,6,1,3,14.0,0,0,0,2465,2,31.0
6,2093,3,1,6,0.0,0,1,0,726,1,730.0
3,11175,6,1,3,6.0,0,1,0,812,2,1004.0
1,8057,6,1,5,17.0,0,1,1,1621,3,235.0
5,15450,6,1,5,657.0,0,1,1,83,0,1706.0
6,17132,6,1,3,628.0,0,0,0,158,2,579.0
6,13579,3,2,3,31.0,0,1,0,812,1,1157.0
1,3213,6,1,6,80.0,0,0,1,2465,2,315.0
1,8475,6,1,5,0.0,0,1,0,1524,0,1076.9030855527424
5,10140,6,1,6,55.0,0,0,0,2465,2,1277.0
2,9763,6,1,3,120.0,0,0,0,2295,1,3209.0
3,2880,6,1,3,0.0,0,1,1,2465,1,883.0
1,10937,3,0,6,100.0,2,0,0,1726,1,578.0
1,17775,6,2,6,11.0,0,0,0,2465,1,848.0
4,4855,6,1,3,670.0,2,1,0,83,0,273.0
5,11839,6,1,3,169.0,0,0,0,83,0,334.0
3,17763,6,2,3,84.0,0,1,0,83,1,1376.0
5,4012,0,1,6,160.0,1,0,0,2465,1,761.0
3,15770,6,2,6,16.0,0,1,2,2247,1,2913.0
3,18218,6,1,1,42.0,0,0,0,432,2,749.0
6,13441,6,0,6,0.0,0,1,0,1458,1,818.0
3,8016,6,1,3,87.0,0,1,0,2465,2,792.0
5,15803,6,1,3,220.0,1,1,2,2465,0,334.0
6,11124,6,1,7,1490.0,0,0,0,166,1,550.0
3,15308,6,1,6,0.0,0,1,0,2465,2,1521.0
6,14096,6,1,6,45.0,0,0,0,2465,4,1532.0
3,8748,6,2,3,3.0,0,1,0,1614,1,577.0
5,1196,1,0,3,0.0,0,1,0,2465,1,1612.0
6,2123,6,1,3,56.0,0,0,0,1621,1,608.0
1,8162,6,1,3,128.0,1,1,0,2465,4,181.0
6,12066,6,0,6,16.0,0,0,0,877,1,226.0
1,17777,1,2,3,31.0,0,0,0,432,1,2556.0
1,4677,6,1,6,12.0,0,0,0,1666,2,396.0
5,2006,6,1,6,254.0,0,0,0,157,2,995.0
3,5595,6,1,3,126.0,0,0,0,2465,0,699.0
1,5549,6,1,8,40.0,0,0,0,2465,1,36.0
4,1934,6,1,3,22.0,0,0,0,157,1,546.0
5,18665,0,1,6,0.0,0,1,0,1517,3,1187.0
5,2430,6,1,6,84.0,0,1,0,2465,2,1034.0
3,1203,6,1,3,0.0,0,1,0,2465,3,307.0
1,3330,1,0,3,7.0,0,1,0,1457,1,546.0
5,11556,10,1,6,6.0,0,1,0,2465,1,845.0
3,6149,1,1,3,150.0,0,0,1,432,2,304.0
3,10937,1,2,5,12.0,0,1,0,83,1,2221.0
6,3473,6,1,6,88.0,0,0,0,2465,0,759.0
3,12561,6,2,6,0.0,0,1,0,2465,1,0.0
3,7969,3,0,7,45.0,0,0,0,2465,3,457.0
4,11297,6,1,6,20.0,0,0,0,2247,4,1767.0
5,1554,6,1,3,96.0,0,0,0,2465,1,461.0
6,6560,6,1,6,34.0,0,1,0,812,3,2265.0
6,3420,6,2,6,16.0,0,0,0,1726,1,122.0
5,11060,6,1,3,258.1383630528429,1,0,0,2247,0,1340.0
5,9590,6,1,3,137.0,0,0,0,1380,1,1891.0
3,8702,6,2,3,20.0,0,0,0,432,1,933.0
5,8057,6,2,6,72.0,0,0,1,593,1,303.0
6,16610,6,2,3,47.0,0,1,0,432,1,580.0
3,10582,1,1,3,129.0,0,1,0,432,1,1291.0
2,10937,6,0,3,55.0,0,0,0,432,1,1076.9030855527424
6,18452,6,1,6,3321.0,0,0,0,2465,3,659.0
1,10078,6,0,5,15.0,0,0,0,432,1,850.0
2,15770,6,0,3,75.0,0,0,2,432,1,2738.0
6,8057,6,0,3,28.0,0,0,0,2247,1,61.0
3,1642,6,2,6,26.0,0,1,0,2465,1,2162.0
2,5931,6,1,6,47.0,0,1,0,1089,2,1168.0
